method,phase,round,epoch,client_id,train_loss,val_loss,val_rmse,val_mae,is_best_round,best_round,personal_ft_best_epoch
fedavg,post_agg_val,13,13,19,,-2.5738258404014385,4.576691468556722,4.233753522237142,False,3,
fedavg,post_agg_val,13,13,20,,-2.0212750107841155,6.943134148915608,6.25624958674113,False,3,
fedavg,post_agg_val,14,14,,-2.9692537225288294,-2.7122159150289606,3.3700774347923645,3.099561034316889,False,3,
fedavg,post_agg_val,14,14,01,,-2.796563000618657,3.151524782180786,2.9474453926086426,False,3,
fedavg,post_agg_val,14,14,02,,-2.794708536452606,3.1689305305480957,2.756417989730835,False,3,
fedavg,post_agg_val,14,14,03,,-2.8070808135138616,3.0699291229248047,2.8861366907755532,False,3,
fedavg,post_agg_val,14,14,04,,-2.8981853633367716,2.2229501803716025,1.9017374118169148,False,3,
fedavg,post_agg_val,14,14,05,,-2.8943829845683844,2.266344507535299,2.046692728996277,False,3,
fedavg,post_agg_val,14,14,06,,-2.665960003100828,4.046285470326741,3.8831920623779297,False,3,
fedavg,post_agg_val,14,14,07,,-2.9053992667096726,2.1405301888783774,1.902969201405843,False,3,
fedavg,post_agg_val,14,14,08,,-2.414727963341607,5.364635467529297,5.190308888753255,False,3,
fedavg,post_agg_val,14,14,09,,-1.9714930202649987,7.115185578664144,6.953577359517415,False,3,
fedavg,post_agg_val,14,14,10,,-2.978206414074155,1.0024843414624531,0.880874772866567,False,3,
fedavg,post_agg_val,14,14,11,,-2.4032048377584903,5.416965325673421,5.339197317759196,False,3,
fedavg,post_agg_val,14,14,12,,-2.832887528235452,2.8546690940856934,2.636624813079834,False,3,
fedavg,post_agg_val,14,14,13,,-2.9359520963720374,1.7631491820017497,1.5777700344721477,False,3,
fedavg,post_agg_val,14,14,14,,-2.7957126883278907,3.165064016977946,2.5083327293395996,False,3,
fedavg,post_agg_val,14,14,15,,-2.992049576827834,0.6207401951154073,0.49116250872612,False,3,
fedavg,post_agg_val,14,14,16,,-2.859260813664582,2.6216848691304526,2.1913177967071533,False,3,
fedavg,post_agg_val,14,14,17,,-2.901845777668239,2.17676850159963,2.109745661417643,False,3,
fedavg,post_agg_val,14,14,18,,-2.770368916365121,3.350864807764689,3.060466925303141,False,3,
fedavg,post_agg_val,14,14,19,,-2.618059162544993,4.32988699277242,3.9669410387674966,False,3,
fedavg,post_agg_val,14,14,20,,-2.092426715698917,6.6842420895894366,5.957481861114502,False,3,
fedavg,post_agg_val,15,15,,-2.9731708200445013,-2.6895892464252364,3.527300633156641,3.2601624142540895,False,3,
fedavg,post_agg_val,15,15,01,,-2.7740744498208607,3.3247334957122803,3.1417455673217773,False,3,
fedavg,post_agg_val,15,15,02,,-2.7757522619071127,3.314409017562866,2.9174280166625977,False,3,
fedavg,post_agg_val,15,15,03,,-2.7863190597958036,3.233922243118286,3.0398210684458413,False,3,
fedavg,post_agg_val,15,15,04,,-2.884141441152877,2.374873161315918,2.075670838356018,False,3,
fedavg,post_agg_val,15,15,05,,-2.8826552514750587,2.3915433088938394,2.1570175091425576,False,3,
fedavg,post_agg_val,15,15,06,,-2.639282134135914,4.20726482073466,4.055667797724406,False,3,
fedavg,post_agg_val,15,15,07,,-2.8909443936449417,2.3028149604797363,2.067724267641703,False,3,
fedavg,post_agg_val,15,15,08,,-2.3821809996498957,5.513274192810059,5.345728715260823,False,3,
fedavg,post_agg_val,15,15,09,,-1.9151107497837232,7.309035778045654,7.153974692026774,False,3,
fedavg,post_agg_val,15,15,10,,-2.970137414021708,1.1820348103841145,1.0515533884366353,False,3,
fedavg,post_agg_val,15,15,11,,-2.3662855970098615,5.5834964116414385,5.510518232981364,False,3,
fedavg,post_agg_val,15,15,12,,-2.8137671278234113,3.0171821117401123,2.817563454310099,False,3,
fedavg,post_agg_val,15,15,13,,-2.927037389428766,1.8822598059972127,1.6627506812413533,False,3,
fedavg,post_agg_val,15,15,14,,-2.778298546782637,3.298399289449056,2.6219379901885986,False,3,
fedavg,post_agg_val,15,15,15,,-2.9890912316780724,0.7098016142845154,0.5499346256256104,False,3,
fedavg,post_agg_val,15,15,16,,-2.841555082191855,2.7841386795043945,2.3569536209106445,False,3,
fedavg,post_agg_val,15,15,17,,-2.8835931204367373,2.3773380120595298,2.3106676737467446,False,3,
fedavg,post_agg_val,15,15,18,,-2.750273475013828,3.4976181189219155,3.2291266123453775,False,3,
fedavg,post_agg_val,15,15,19,,-2.5870831476903593,4.504060745239258,4.1687995592753095,False,3,
fedavg,post_agg_val,15,15,20,,-2.043747541123787,6.862304210662842,6.146997928619385,False,3,
fedavg,post_agg_val,16,16,,-2.974733203483598,-2.7107337167689662,3.391962758890781,3.118183898528505,False,3,
fedavg,post_agg_val,16,16,01,,-2.796682260207486,3.159355719884237,2.9727503458658853,False,3,
fedavg,post_agg_val,16,16,02,,-2.796003866596382,3.166047970453898,2.763230244318644,False,3,
fedavg,post_agg_val,16,16,03,,-2.805305632485284,3.092555602391561,2.9084662596384683,False,3,
fedavg,post_agg_val,16,16,04,,-2.9001444007168296,2.210980494817098,1.8992153803507488,False,3,
fedavg,post_agg_val,16,16,05,,-2.8956763036081483,2.261404832204183,2.0338613192240396,False,3,
fedavg,post_agg_val,16,16,06,,-2.667890339695935,4.04157018661499,3.8818393548329673,False,3,
fedavg,post_agg_val,16,16,07,,-2.903975178333039,2.1675941149393716,1.9198793172836304,False,3,
fedavg,post_agg_val,16,16,08,,-2.423975445429484,5.327107588450114,5.152080059051514,False,3,
fedavg,post_agg_val,16,16,09,,-1.9568369326384172,7.169802188873291,7.011048952738444,False,3,
fedavg,post_agg_val,16,16,10,,-2.974707887400335,1.1003032724062602,0.9647534489631653,False,3,
fedavg,post_agg_val,16,16,11,,-2.4058800849508732,5.409942468007405,5.332860469818115,False,3,
fedavg,post_agg_val,16,16,12,,-2.8299744547459116,2.8887740770975747,2.6837844848632812,False,3,
fedavg,post_agg_val,16,16,13,,-2.934650270788519,1.7881094614664714,1.5850724776585896,False,3,
fedavg,post_agg_val,16,16,14,,-2.7937738135852643,3.185358762741089,2.4967428843180337,False,3,
fedavg,post_agg_val,16,16,15,,-2.9902985082805484,0.6808556715647379,0.5139325658480326,False,3,
fedavg,post_agg_val,16,16,16,,-2.8550642749010504,2.6683708826700845,2.2243541876475015,False,3,
fedavg,post_agg_val,16,16,17,,-2.8962758554928545,2.251824458440145,2.181288401285807,False,3,
fedavg,post_agg_val,16,16,18,,-2.770008080233182,3.3612633546193442,3.0830692450205484,False,3,
fedavg,post_agg_val,16,16,19,,-2.615199937229663,4.351993719736735,4.00155766805013,False,3,
fedavg,post_agg_val,16,16,20,,-2.08546000560828,6.713655789693196,5.966241200764974,False,3,
fedavg,post_agg_val,17,17,,-2.9763815123085293,-2.7121794581597842,3.3847300859755545,3.1025051679076285,False,3,
fedavg,post_agg_val,17,17,01,,-2.798946851416479,3.1422276496887207,2.950648228327433,False,3,
fedavg,post_agg_val,17,17,02,,-2.7984482180170653,3.1474997997283936,2.7387637297312417,False,3,
fedavg,post_agg_val,17,17,03,,-2.805082009633382,3.094644546508789,2.9136650562286377,False,3,
fedavg,post_agg_val,17,17,04,,-2.900552104501163,2.2071101665496826,1.8855249484380086,False,3,
fedavg,post_agg_val,17,17,05,,-2.8963893357679935,2.254125436147054,2.0176192124684653,False,3,
fedavg,post_agg_val,17,17,06,,-2.6707418553104483,4.02451475461324,3.858456611633301,False,3,
fedavg,post_agg_val,17,17,07,,-2.9046946261791473,2.1602301597595215,1.8971561193466187,False,3,
fedavg,post_agg_val,17,17,08,,-2.425616635746426,5.319689909617106,5.136707464853923,False,3,
fedavg,post_agg_val,17,17,09,,-1.9652529250020567,7.14109468460083,6.974051157633464,False,3,
fedavg,post_agg_val,17,17,10,,-2.9737460936733227,1.12158864736557,0.9868736267089844,False,3,
fedavg,post_agg_val,17,17,11,,-2.406723417119777,5.406287829081218,5.325516223907471,False,3,
fedavg,post_agg_val,17,17,12,,-2.831335293619256,2.877593517303467,2.658238967259725,False,3,
fedavg,post_agg_val,17,17,13,,-2.9337269508086883,1.8013323148091633,1.5987017154693604,False,3,
fedavg,post_agg_val,17,17,14,,-2.7939170778325173,3.1845549742380777,2.478076696395874,False,3,
fedavg,post_agg_val,17,17,15,,-2.991013895740825,0.6573298374811808,0.4947327474753062,False,3,
fedavg,post_agg_val,17,17,16,,-2.8552314992678367,2.6671460469563804,2.209756930669149,False,3,
fedavg,post_agg_val,17,17,17,,-2.893061900484389,2.2872217496236167,2.2134934266408286,False,3,
fedavg,post_agg_val,17,17,18,,-2.7758575494853295,3.3188020388285318,3.0250062147776284,False,3,
fedavg,post_agg_val,17,17,19,,-2.616649437794643,4.344077905019124,3.983311573664347,False,3,
fedavg,post_agg_val,17,17,20,,-2.088530187058238,6.702594598134358,5.928524494171143,False,3,
fedavg,post_agg_val,18,18,,-2.9773904648850764,-2.703326971518785,3.446568060881935,3.1748151978494175,False,3,
fedavg,post_agg_val,18,18,01,,-2.7919373331190664,3.1939582029978433,3.014270305633545,False,3,
fedavg,post_agg_val,18,18,02,,-2.7914063129104485,3.19981050491333,2.81236465771993,False,3,
fedavg,post_agg_val,18,18,03,,-2.7984183650546606,3.144582430521647,2.9596828619639077,False,3,
fedavg,post_agg_val,18,18,04,,-2.89673816656866,2.2456655502319336,1.9572192430496216,False,3,
fedavg,post_agg_val,18,18,05,,-2.891895217376773,2.299672762552897,2.0681726932525635,False,3,
fedavg,post_agg_val,18,18,06,,-2.6622905857237424,4.073787689208984,3.915955146153768,False,3,
fedavg,post_agg_val,18,18,07,,-2.8974885484005544,2.2375826835632324,1.9901877641677856,False,3,
fedavg,post_agg_val,18,18,08,,-2.4128246630562677,5.3771030108133955,5.20328934987386,False,3,
fedavg,post_agg_val,18,18,09,,-1.9413041332493657,7.22216272354126,7.062929153442383,False,3,
fedavg,post_agg_val,18,18,10,,-2.968841555130542,1.218104898929596,1.090864857037862,False,3,
fedavg,post_agg_val,18,18,11,,-2.3895067996167123,5.482622941335042,5.406520843505859,False,3,
fedavg,post_agg_val,18,18,12,,-2.822346540919521,2.9508811632792153,2.752686023712158,False,3,
fedavg,post_agg_val,18,18,13,,-2.9305034414068,1.8415165742238362,1.6275551319122314,False,3,
fedavg,post_agg_val,18,18,14,,-2.7888569177779474,3.2215829690297446,2.5153459707895913,False,3,
fedavg,post_agg_val,18,18,15,,-2.9881828213264927,0.7467214266459147,0.5713769892851511,False,3,
fedavg,post_agg_val,18,18,16,,-2.849374799405114,2.7182074387868247,2.270443598429362,False,3,
fedavg,post_agg_val,18,18,17,,-2.884098214227796,2.37815793355306,2.3137592474619546,False,3,
fedavg,post_agg_val,18,18,18,,-2.764055802119718,3.4031196435292563,3.135821580886841,False,3,
fedavg,post_agg_val,18,18,19,,-2.6076159730421757,4.393070538838704,4.054052273432414,False,3,
fedavg,post_agg_val,18,18,20,,-2.0724283425153884,6.7603098551432295,6.002617518107097,False,3,
fedavg,post_agg_val,19,19,,-2.978298040496971,-2.6957108175773006,3.4997550228093304,3.218323298005731,False,3,
fedavg,post_agg_val,19,19,01,,-2.7864149401459515,3.236358960469564,3.0485634803771973,False,3,
fedavg,post_agg_val,19,19,02,,-2.78404623119771,3.2559524377187095,2.861706574757894,False,3,
fedavg,post_agg_val,19,19,03,,-2.7883546204037137,3.222482999165853,3.0378724733988443,False,3,
fedavg,post_agg_val,19,19,04,,-2.890824700603966,2.309709310531616,2.0061993996302285,False,3,
fedavg,post_agg_val,19,19,05,,-2.8854864820775625,2.367258071899414,2.120795647303263,False,3,
fedavg,post_agg_val,19,19,06,,-2.6561538458920784,4.110694011052449,3.9491610527038574,False,3,
fedavg,post_agg_val,19,19,07,,-2.893673968822398,2.2790969212849936,2.017622192700704,False,3,
fedavg,post_agg_val,19,19,08,,-2.39940101146698,5.438079198201497,5.255320866902669,False,3,
fedavg,post_agg_val,19,19,09,,-1.9300562786019366,7.260359446207683,7.09286642074585,False,3,
fedavg,post_agg_val,19,19,10,,-2.9653205296502043,1.2858909765879314,1.1599938869476318,False,3,
fedavg,post_agg_val,19,19,11,,-2.374060940235219,5.551466941833496,5.470069567362468,False,3,
fedavg,post_agg_val,19,19,12,,-2.816068260293258,3.002705732981364,2.7883706092834473,False,3,
fedavg,post_agg_val,19,19,13,,-2.9262613756162628,1.8974117040634155,1.6754921674728394,False,3,
fedavg,post_agg_val,19,19,14,,-2.781135618159201,3.2801902294158936,2.5530733267466226,False,3,
fedavg,post_agg_val,19,19,15,,-2.9888563261506307,0.7259895006815592,0.5559404989083608,False,3,
fedavg,post_agg_val,19,19,16,,-2.8410147004208324,2.793004274368286,2.3250410556793213,False,3,
fedavg,post_agg_val,19,19,17,,-2.8755554703698643,2.464772383371989,2.3995259602864585,False,3,
fedavg,post_agg_val,19,19,18,,-2.7620243343574873,3.4176323413848877,3.1348305543263755,False,3,
fedavg,post_agg_val,19,19,19,,-2.597978511742786,4.4468386967976885,4.097258965174357,False,3,
fedavg,post_agg_val,19,19,20,,-2.0567816274356,6.8172586758931475,6.042702674865723,False,3,
fedavg,post_agg_val,20,20,,-2.9795950634512707,-2.712370235106239,3.389236781811245,3.111049061693696,False,3,
fedavg,post_agg_val,20,20,01,,-2.803724445874178,3.106684366861979,2.9146671295166016,False,3,
fedavg,post_agg_val,20,20,02,,-2.7977179599409343,3.1549607117970786,2.770217021306356,False,3,
fedavg,post_agg_val,20,20,03,,-2.8048460642496744,3.0982229709625244,2.9168166319529214,False,3,
fedavg,post_agg_val,20,20,04,,-2.9021620229512703,2.1913174788157144,1.9040858348210652,False,3,
fedavg,post_agg_val,20,20,05,,-2.8972640725858043,2.246688445409139,1.9999392827351887,False,3,
fedavg,post_agg_val,20,20,06,,-2.6802481355120955,3.967599709828695,3.804757595062256,False,3,
fedavg,post_agg_val,20,20,07,,-2.903868790890308,2.172194798787435,1.91249680519104,False,3,
fedavg,post_agg_val,20,20,08,,-2.4340110349655153,5.281617323557536,5.098453362782796,False,3,
fedavg,post_agg_val,20,20,09,,-1.9618382422820382,7.154048760732015,6.990620295206706,False,3,
fedavg,post_agg_val,20,20,10,,-2.9710239213914726,1.1846656600634258,1.0535359978675842,False,3,
fedavg,post_agg_val,20,20,11,,-2.40270236299393,5.425676663716634,5.344090620676677,False,3,
fedavg,post_agg_val,20,20,12,,-2.8307658162033347,2.8846685886383057,2.678692102432251,False,3,
fedavg,post_agg_val,20,20,13,,-2.934116958497881,1.797955592473348,1.5855238835016887,False,3,
fedavg,post_agg_val,20,20,14,,-2.7954319451762513,3.1739725271860757,2.4487969080607095,False,3,
fedavg,post_agg_val,20,20,15,,-2.989846489047477,0.7019304831822714,0.5348280767599741,False,3,
fedavg,post_agg_val,20,20,16,,-2.853869122973943,2.681394656499227,2.2080178260803223,False,3,
fedavg,post_agg_val,20,20,17,,-2.8853515254126654,2.371783892313639,2.3063908418019614,False,3,
fedavg,post_agg_val,20,20,18,,-2.7736630875045334,3.337295134862264,3.072404702504476,False,3,
fedavg,post_agg_val,20,20,19,,-2.6198335200284433,4.327194690704346,3.990988810857137,False,3,
fedavg,post_agg_val,20,20,20,,-2.0859786514687326,6.712714831034343,5.9292426109313965,False,3,
