run_dir,method,epoch,round,train_loss,val_loss,phase,client_id,val_rmse,val_mae,is_best_round,best_round,personal_ft_best_epoch
final_proposed_seed42,proposed,10,10,,-2.923911980523004,post_agg_val,8.0,1.906601150830587,1.6759343544642131,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.903334008092465,post_agg_val,9.0,2.1748077869415283,1.6395450830459597,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.956959765161102,post_agg_val,10.0,1.3661757310231526,1.1898720463116963,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.843023361043727,post_agg_val,11.0,2.664016683896383,2.532366077105204,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.679087672317237,post_agg_val,12.0,3.9715171655019126,3.7519176801045737,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.633564003952989,post_agg_val,13.0,4.199942747751872,3.7479326725006095,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.8000206082268098,post_agg_val,14.0,3.1294257640838623,2.5118257999420166,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.988487231797276,post_agg_val,15.0,0.7357520461082458,0.6189690828323364,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.966376397569301,post_agg_val,16.0,1.259487549463908,1.0428446531295776,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.95296459497461,post_agg_val,17.0,1.5057244698206584,1.2405302127202351,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.45531596979165,post_agg_val,18.0,5.182833353678386,4.99880329767863,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.88711381169547,post_agg_val,19.0,2.297376791636149,1.94284987449646,False,3.0,
final_proposed_seed42,proposed,10,10,,-2.630779990052755,post_agg_val,20.0,4.255429267883301,3.518711805343628,False,3.0,
final_proposed_seed42,proposed,11,11,-2.941457022850978,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,11,11,-2.941457022850978,-2.764088533589651,post_agg_val,,2.986920213603537,2.7169073720487407,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.9574033861924827,post_agg_val,1.0,1.4375193516413372,1.2436318000157671,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.6953969823212183,post_agg_val,2.0,3.873839696248373,3.527792771657308,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.9574053192138674,post_agg_val,3.0,1.4364359776178997,1.2296913067499795,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.8546343651138435,post_agg_val,4.0,2.6771746476491294,2.584173679351806,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.9645558490912784,post_agg_val,5.0,1.3061363697052002,1.0976827144622805,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.857568503476449,post_agg_val,6.0,2.569655577341716,2.4055192470550537,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.949905063750896,post_agg_val,7.0,1.5464691718419392,1.3502041896184285,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.7469370799594457,post_agg_val,8.0,3.462929089864095,3.328098773956299,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.8100077981534213,post_agg_val,9.0,3.0420730908711757,2.480753739674886,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.9867544485696,post_agg_val,10.0,0.7969780564308167,0.6400875449180603,False,3.0,
final_proposed_seed42,proposed,11,11,,-1.9244308015133471,post_agg_val,11.0,7.278280099232991,7.225167751312256,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.7528570283923237,post_agg_val,12.0,3.4268015225728354,3.189659039179484,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.5662814668706946,post_agg_val,13.0,4.616265296936035,4.206594626108806,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.847161626393816,post_agg_val,14.0,2.734160820643107,2.11089301109314,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.9562232731455595,post_agg_val,15.0,1.4158128102620442,1.3135422070821126,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.9597498279506875,post_agg_val,16.0,1.3887572288513184,1.1447938084602356,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.868583873850136,post_agg_val,17.0,2.511892875035604,2.2846444845199585,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.4248766087892144,post_agg_val,18.0,5.316045602162679,5.137744426727295,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.6701712566139424,post_agg_val,19.0,3.9338064988454176,3.636257330576578,False,3.0,
final_proposed_seed42,proposed,11,11,,-2.618454804462669,post_agg_val,20.0,4.318078835805257,3.573813915252685,False,3.0,
final_proposed_seed42,proposed,12,12,-2.946131274429583,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,12,12,-2.946131274429583,-2.7995653978308543,post_agg_val,,2.794750249382318,2.5291811263483024,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.9227515111995648,post_agg_val,1.0,1.9209341208140056,1.645359754562378,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.642993400076858,post_agg_val,2.0,4.168116807937622,3.85451865196228,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.951649398803711,post_agg_val,3.0,1.4991480906804402,1.304626981417338,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.899493303619513,post_agg_val,4.0,2.2241092522939048,2.094246029853821,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.9444203346843003,post_agg_val,5.0,1.6362403631210327,1.406392256418864,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.938174368526442,post_agg_val,6.0,1.6574525435765584,1.4958295226097107,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.963804952134477,post_agg_val,7.0,1.2753286163012187,1.0773650010426838,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.9559060923258462,post_agg_val,8.0,1.4173723260561626,1.2099515994389851,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.6891542372496238,post_agg_val,9.0,3.897600015004476,3.438940684000651,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.969660029339431,post_agg_val,10.0,1.166354060173035,0.9946069320042928,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.6854603331139746,post_agg_val,11.0,3.895374139149984,3.7972707748413086,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.6642353534698486,post_agg_val,12.0,4.026882568995158,3.8087782859802246,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.5314828211122804,post_agg_val,13.0,4.789835135142009,4.37882939974467,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.688992405359724,post_agg_val,14.0,3.91574756304423,3.4196296532948813,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.9796845978794835,post_agg_val,15.0,0.9810930291811624,0.8730023900667826,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.929158748206446,post_agg_val,16.0,1.8484517733256025,1.6120946009953816,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.9224956761235776,post_agg_val,17.0,1.91585902372996,1.6665620803833008,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.646027853874745,post_agg_val,18.0,4.133302211761475,3.900011777877808,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.78826943751985,post_agg_val,19.0,3.216759999593099,2.9214581648508706,False,3.0,
final_proposed_seed42,proposed,12,12,,-2.334311117113164,post_agg_val,20.0,5.713833491007487,5.114387035369873,False,3.0,
final_proposed_seed42,proposed,13,13,-2.955069962124753,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,13,13,-2.955069962124753,-2.778895220960091,post_agg_val,,2.942443405558804,2.67777805913341,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.9353434043594557,post_agg_val,1.0,1.785590688387553,1.51365061601003,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.739559995026148,post_agg_val,2.0,3.564210812250773,3.2352428436279297,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.8959713215298124,post_agg_val,3.0,2.077887773513794,1.9156465729077656,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.8861502819702407,post_agg_val,4.0,2.3612329959869385,2.2687591711680093,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.968362891025623,post_agg_val,5.0,1.2111972570419312,1.028582016626994,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.8830604931331414,post_agg_val,6.0,2.366936047871908,2.156126856803894,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.9793022957253963,post_agg_val,7.0,1.00699915488561,0.7751805186271667,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.849279153611925,post_agg_val,8.0,2.700298309326172,2.5316449801127114,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.662886271269425,post_agg_val,9.0,4.062649408976237,3.639730294545492,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.9787212604254334,post_agg_val,10.0,0.981183091799418,0.8137704332669576,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.372275062317544,post_agg_val,11.0,5.520631631215413,5.435141245524089,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.545768825631393,post_agg_val,12.0,4.716198603312175,4.51586373647054,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.396751616452191,post_agg_val,13.0,5.453663508097331,5.024227937062581,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.840300462942208,post_agg_val,14.0,2.795656522115072,2.153126001358032,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.990541055057589,post_agg_val,15.0,0.6652502616246542,0.5614850223064423,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.934771650928562,post_agg_val,16.0,1.7834177017211914,1.537671168645223,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.8526530738038143,post_agg_val,17.0,2.694275379180908,2.472568909327189,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.5934201652083653,post_agg_val,18.0,4.452638387680054,4.245405356089274,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.6735389021645606,post_agg_val,19.0,4.007047732671102,3.747734705607096,False,3.0,
final_proposed_seed42,proposed,13,13,,-2.660688737852384,post_agg_val,20.0,4.019070863723755,3.385207255681356,False,3.0,
final_proposed_seed42,proposed,14,14,-2.960650697235632,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,14,14,-2.960650697235632,-2.809617017913882,post_agg_val,,2.853760513840616,2.569329793958777,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.880679065165137,post_agg_val,1.0,2.4102208614349365,2.0919405619303384,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.77674234414301,post_agg_val,2.0,3.2565066814422607,2.8997905254364014,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.917876774470012,post_agg_val,3.0,1.7273607850074768,1.5303438703219097,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.8320699840032755,post_agg_val,4.0,2.8555854956309,2.7649830977121987,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.974443184281992,post_agg_val,5.0,1.0992552638053894,0.9402599334716796,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.8771960084133736,post_agg_val,6.0,2.453074216842652,2.238522291183472,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.864350594865515,post_agg_val,7.0,2.532315850257873,2.3999133904774985,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.871049256854587,post_agg_val,8.0,2.452027638753256,2.273561716079712,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.864188845261284,post_agg_val,9.0,2.550100326538086,2.037286877632141,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.972357124539476,post_agg_val,10.0,1.1357378164927163,0.9354053735733032,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.5912279778338494,post_agg_val,11.0,4.479708194732666,4.377651373545329,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.8035537861941155,post_agg_val,12.0,3.024989128112793,2.7481633027394614,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.647782579198614,post_agg_val,13.0,4.160690784454346,3.656890630722046,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.6605760270515373,post_agg_val,14.0,4.073244492212932,3.5506813526153564,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.965801271944415,post_agg_val,15.0,1.269795020421346,1.180271029472351,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.9091861571295787,post_agg_val,16.0,2.097805698712667,1.8773322502772012,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.735949196101387,post_agg_val,17.0,3.5190104643503823,3.344688971837362,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.672203799995644,post_agg_val,18.0,4.020808696746826,3.729972998301188,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.779991555002938,post_agg_val,19.0,3.285179297129313,2.9184338251749677,False,3.0,
final_proposed_seed42,proposed,14,14,,-2.6349831619093904,post_agg_val,20.0,4.2341523965199785,3.483869870503744,False,3.0,
final_proposed_seed42,proposed,15,15,-2.9614830201200557,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,15,15,-2.9614830201200557,-2.813450642587653,post_agg_val,,2.7955062529255503,2.4996309126494847,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.8224768165797625,post_agg_val,1.0,2.9565592606862388,2.679333051045736,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.807740782489296,post_agg_val,2.0,3.068069696426392,2.6811038653055825,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.984163982603285,post_agg_val,3.0,0.88293985525767,0.6665510336558024,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.854734326611046,post_agg_val,4.0,2.6729607582092285,2.565296490987142,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.9504156781040973,post_agg_val,5.0,1.5472910801569622,1.3138230244318645,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.845042643568064,post_agg_val,6.0,2.746434291203817,2.5094126065572104,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.976165778586205,post_agg_val,7.0,1.0821290016174316,0.8534802993138632,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.8860837395985923,post_agg_val,8.0,2.3646833896636963,2.159706950187683,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.9023644011953604,post_agg_val,9.0,2.167043089866638,1.690708875656128,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.867992475404212,post_agg_val,10.0,2.5293920834859214,2.391235987345377,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.47692024251248,post_agg_val,11.0,5.079379081726074,4.964856624603272,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.6063128019634045,post_agg_val,12.0,4.362824598948161,4.138448556264241,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.6555236094706767,post_agg_val,13.0,4.117271661758423,3.566165049870809,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.6632330459831035,post_agg_val,14.0,4.067159175872803,3.5616299311319985,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.968736075564643,post_agg_val,15.0,1.148568371931712,1.062116305033366,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.9557953487008306,post_agg_val,16.0,1.47402028242747,1.2084169387817385,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.7940262665495204,post_agg_val,17.0,3.167108694712321,2.97084633509318,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.8178997267331325,post_agg_val,18.0,2.977101325988769,2.635120709737142,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.7931590185756177,post_agg_val,19.0,3.19403076171875,2.893423557281494,False,3.0,
final_proposed_seed42,proposed,15,15,,-2.6645513678019026,post_agg_val,20.0,4.066869179407756,3.29227352142334,False,3.0,
final_proposed_seed42,proposed,16,16,-2.966307617918582,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,16,16,-2.966307617918582,-2.786564650458589,post_agg_val,,2.976252502557636,2.693505548406015,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.867108186086019,post_agg_val,1.0,2.5514535903930664,2.2811222871144614,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.7168201859257803,post_agg_val,2.0,3.731964349746704,3.312753677368164,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.971024570465088,post_agg_val,3.0,1.1826897064844768,0.98463636636734,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.8686357205655395,post_agg_val,4.0,2.520969867706299,2.406295736630758,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.947135962202958,post_agg_val,5.0,1.6039098103841145,1.3842294216156006,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.864396345247781,post_agg_val,6.0,2.5614569187164307,2.357719898223877,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.956675205839441,post_agg_val,7.0,1.416323224703471,1.201101978619893,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.763002101050483,post_agg_val,8.0,3.4090030193328857,3.278940041859945,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.8985267100126846,post_agg_val,9.0,2.211712201436361,1.7187329928080242,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.762934021015263,post_agg_val,10.0,3.367210944493612,3.264165004094442,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.376084600610936,post_agg_val,11.0,5.505242029825847,5.400988896687825,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.822483393183925,post_agg_val,12.0,2.942629416783651,2.6217211882273355,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.641161534163329,post_agg_val,13.0,4.186039845148723,3.663970232009888,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.741519989165585,post_agg_val,14.0,3.55317489306132,2.9592334429423013,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.9497652119694493,post_agg_val,15.0,1.414206067721049,1.3382866183916728,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.9761308330600547,post_agg_val,16.0,1.0801023840904236,0.8549365003903707,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.750177532002546,post_agg_val,17.0,3.4819456736246743,3.3086929321289062,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.4907663373037,post_agg_val,18.0,4.993462244669597,4.829933802286784,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.789339274431752,post_agg_val,19.0,3.2179884910583496,2.887735366821289,False,3.0,
final_proposed_seed42,proposed,16,16,,-2.6067191161940584,post_agg_val,20.0,4.3979034423828125,3.665464480717977,False,3.0,
final_proposed_seed42,proposed,17,17,-2.968463696012916,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,17,17,-2.968463696012916,-2.7875764273458072,post_agg_val,,2.955128477349759,2.6542855980938924,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.8836504085154475,post_agg_val,1.0,2.3889760176340737,2.0797872145970664,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.7230710843030144,post_agg_val,2.0,3.676386753718058,3.2432260513305664,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.9773235903845894,post_agg_val,3.0,1.0276793042818706,0.792221208413442,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.854480220490143,post_agg_val,4.0,2.668978691101074,2.549639860788981,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.9291370214278727,post_agg_val,5.0,1.8627928495407104,1.657651384671529,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.9031341653563376,post_agg_val,6.0,2.178398927052816,1.9666086435317995,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.854131485553498,post_agg_val,7.0,2.6535840034484863,2.483447233835856,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.887424545288086,post_agg_val,8.0,2.347859541575114,2.18457305431366,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.736712186232857,post_agg_val,9.0,3.6035540103912354,3.211605707804362,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.942462528171252,post_agg_val,10.0,1.6401785214742024,1.4235788782437642,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.3874255281813603,post_agg_val,11.0,5.476544539133708,5.360916296641032,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.651580496838218,post_agg_val,12.0,4.109913031260173,3.869775056838989,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.5541046782656838,post_agg_val,13.0,4.689584573109944,4.070501645406087,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.8388699198191145,post_agg_val,14.0,2.8152379194895425,2.1756125688552856,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.978309840787181,post_agg_val,15.0,0.964611033598582,0.8414605259895325,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.9742404929662154,post_agg_val,16.0,1.1193368037541709,0.867326815923055,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.8482731091227507,post_agg_val,17.0,2.692235787709554,2.458235263824463,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.5158810021966325,post_agg_val,18.0,4.880098025004069,4.61144224802653,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.803871013421928,post_agg_val,19.0,3.1082905928293862,2.7753129800160727,False,3.0,
final_proposed_seed42,proposed,17,17,,-2.5778834376714928,post_agg_val,20.0,4.556363741556804,3.843247890472412,False,3.0,
final_proposed_seed42,proposed,18,18,-2.97207322137897,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,18,18,-2.97207322137897,-2.7972202805179696,post_agg_val,,2.95810887392209,2.654320597195972,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.8896747621302867,post_agg_val,1.0,2.319181799888611,2.006732145945231,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.669979331874046,post_agg_val,2.0,4.018556833267212,3.5906991958618164,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.937991192075941,post_agg_val,3.0,1.694112499554952,1.5428311427434285,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.9028541841426816,post_agg_val,4.0,2.188117822011312,2.0033106009165444,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.946861412734666,post_agg_val,5.0,1.6131743590037029,1.3632774353027344,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.921540925156177,post_agg_val,6.0,1.939543604850769,1.724410891532898,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.8752416986100218,post_agg_val,7.0,2.3053113222122192,2.074007153511048,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.8997618325551358,post_agg_val,8.0,2.185134490331014,2.015004356702169,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.74476318359375,post_agg_val,9.0,3.539454539616903,3.088691790898641,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.8496133346653463,post_agg_val,10.0,2.721416393915812,2.5741256872812905,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.528882437563957,post_agg_val,11.0,4.804449399312337,4.665110429128011,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.6688777563864723,post_agg_val,12.0,4.020334164301555,3.7737709681193032,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.657866213772748,post_agg_val,13.0,4.0727024873097735,3.407358090082804,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.7051924287745384,post_agg_val,14.0,3.810620069503784,3.225113868713379,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.962142206687295,post_agg_val,15.0,1.290791352589925,1.20241512854894,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.9419357130082986,post_agg_val,16.0,1.689089298248291,1.4710017442703247,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.858211209808571,post_agg_val,17.0,2.6362338066101074,2.313140948613485,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.594072617930496,post_agg_val,18.0,4.470778147379558,4.209299802780151,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.7298358921456125,post_agg_val,19.0,3.649405956268311,3.402364810307821,False,3.0,
final_proposed_seed42,proposed,18,18,,-2.706155395085833,post_agg_val,20.0,3.803236643473307,3.0813044706980386,False,3.0,
final_proposed_seed42,proposed,19,19,-2.9748211689500788,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,19,19,-2.9748211689500788,-2.77148004444108,post_agg_val,,3.137724637699577,2.8402159695541638,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.833638952754218,post_agg_val,1.0,2.860598564147949,2.5805535316467285,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.6056378408640373,post_agg_val,2.0,4.408049901326497,3.925511439641317,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.9678741539849174,post_agg_val,3.0,1.1833637356758118,0.966331919034322,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.847938723924781,post_agg_val,4.0,2.734015226364136,2.5889312426249185,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.949690759930152,post_agg_val,5.0,1.5600131750106812,1.337545911471049,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.7739803917082395,post_agg_val,6.0,3.3387367725372314,3.180096944173177,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.9149531973169207,post_agg_val,7.0,2.021316210428873,1.7728681961695354,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.9211983267466226,post_agg_val,8.0,1.951302210489909,1.7511562903722129,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.7303982776144275,post_agg_val,9.0,3.621621449788412,3.19863510131836,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.7025689288000367,post_agg_val,10.0,3.828739484151205,3.7292115688323975,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.5447554781081827,post_agg_val,11.0,4.732164700826009,4.590127150217692,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.686732840119747,post_agg_val,12.0,3.92708953221639,3.6767869790395102,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.5918182660867504,post_agg_val,13.0,4.462808609008789,3.803107897440592,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.777062589088372,post_agg_val,14.0,3.312390089035034,2.662625233332316,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.986512251321782,post_agg_val,15.0,0.7936097383499146,0.6946408152580261,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.9211495771246443,post_agg_val,16.0,1.933288296063741,1.7122271060943604,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.7899122687353604,post_agg_val,17.0,3.216649611790975,2.9575465520222983,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.496566427199178,post_agg_val,18.0,4.971198717753093,4.755270799001058,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.72431806336462,post_agg_val,19.0,3.6852806409200034,3.4767711957295737,False,3.0,
final_proposed_seed42,proposed,19,19,,-2.705253018742114,post_agg_val,20.0,3.7986067136128745,3.0723251501719155,False,3.0,
final_proposed_seed42,proposed,20,20,-2.977098945172492,,fl_round,,,,False,3.0,
final_proposed_seed42,proposed,20,20,-2.977098945172492,-2.803067592255074,post_agg_val,,2.945151445560291,2.639435923462955,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.8616806112764253,post_agg_val,1.0,2.6032591660817466,2.3100825945536294,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.623780641235223,post_agg_val,2.0,4.302053769429524,3.853660106658936,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.983736385769314,post_agg_val,3.0,0.8943966229756674,0.7000892957051595,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.843129805156163,post_agg_val,4.0,2.779487609863281,2.6637266476949057,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.9451120747681943,post_agg_val,5.0,1.639801025390625,1.418306867281596,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.8677149648708395,post_agg_val,6.0,2.5502120653788247,2.342828909556071,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.907053466553384,post_agg_val,7.0,2.121121366818746,1.87761664390564,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.7856735388437905,post_agg_val,8.0,3.23476235071818,3.1090468565622964,False,3.0,
final_proposed_seed42,proposed,20,20,,-2.833031872044439,post_agg_val,9.0,2.820497353871664,2.32263175646464,False,3.0,
